Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Supervisiona,Licença_2semanas,Licença_ano,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,TAMesc,Burnout_E
44.0,3.0,10.0,11.0,20.0,1.0,1.0,1.0,6.0,5.67,5.0,5.17,6.0,5.67,4.0,2.8,2.8,3.0,5.0,4.6,0.4,5.8,3.25,1.7,True
46.0,2.0,14.0,21.5,20.0,1.0,1.0,1.0,5.5,6.0,3.0,4.0,6.0,4.33,3.75,3.2,2.2,3.8,4.11,5.6,2.0,2.4,2.25,1.7,True
48.0,2.0,10.0,23.0,20.0,2.0,1.0,1.0,6.42,4.67,5.0,6.0,5.5,6.0,3.2,2.8,3.2,3.4,5.56,2.0,0.2,5.2,4.0,1.7,False
44.0,2.0,12.0,15.0,20.0,1.0,1.0,1.0,6.92,6.67,6.33,7.0,7.0,7.0,4.2,3.0,3.4,3.0,4.78,5.0,1.2,6.0,2.25,1.7,True
42.0,1.0,3.0,17.0,16.0,1.0,1.0,1.0,7.0,6.67,6.0,5.17,6.0,5.0,4.0,2.0,2.8,3.2,5.0,2.6,1.0,5.0,3.5,1.7,False
44.0,3.0,11.0,18.6,20.0,1.0,1.0,1.0,6.83,5.67,5.0,5.33,5.5,5.0,3.6,3.2,3.2,3.0,4.67,4.6,1.0,5.6,3.25,1.7,True
50.0,2.0,11.0,24.0,40.0,2.0,1.0,1.0,6.33,6.67,5.67,6.33,6.0,6.0,3.4,2.8,3.4,3.6,4.78,3.8,3.5,4.8,3.75,1.7,True
58.0,2.0,5.0,11.0,40.0,2.0,1.0,2.0,7.0,7.0,7.0,6.5,7.0,6.33,4.6,3.2,4.4,4.6,5.33,4.8,0.8,3.8,2.75,1.7,True
36.0,2.0,5.0,15.0,36.0,1.0,1.0,2.0,6.17,6.0,4.67,6.0,6.0,6.0,4.2,3.6,3.4,4.0,4.56,5.0,1.2,4.8,2.75,1.7,True
49.0,2.0,8.0,11.0,20.0,1.0,1.0,1.0,6.83,5.33,5.67,5.33,4.0,5.0,4.0,3.6,2.6,3.6,4.56,3.8,1.8,4.4,4.25,1.9600000000000004,True
46.0,2.0,6.0,12.0,40.0,2.0,1.0,1.0,5.92,6.0,5.33,5.5,4.5,5.33,3.8,2.8,3.0,3.4,5.11,5.0,3.4,5.2,3.0,1.9600000000000004,True
36.0,2.0,7.0,16.2,40.0,1.0,1.0,1.0,6.33,6.0,6.33,4.33,4.0,3.67,4.2,3.4,3.2,3.4,0.56,6.0,2.8,4.2,2.25,1.9600000000000004,True
47.0,2.0,1.0,12.0,20.0,1.0,1.0,2.0,6.42,5.0,5.33,5.67,4.5,6.33,4.4,2.8,3.2,3.8,5.44,1.2,0.0,4.8,2.75,1.9600000000000004,False
54.0,2.0,4.0,35.0,40.0,1.0,1.0,1.0,5.5,5.0,3.33,4.33,5.0,5.0,3.8,3.0,3.4,3.4,5.33,4.2,0.8,5.2,3.25,1.9600000000000004,True
47.0,2.0,7.0,16.0,20.0,1.0,1.0,2.0,6.92,6.67,5.67,5.8,7.0,5.0,4.4,3.4,4.2,4.6,5.22,5.0,1.25,3.6,2.5,1.9600000000000004,True
35.0,2.0,7.0,10.0,20.0,1.0,1.0,1.0,6.5,5.33,6.0,5.83,5.5,5.67,4.0,2.6,2.8,3.2,5.0,4.2,0.6,5.4,4.0,1.9600000000000004,True
39.0,2.0,12.0,16.0,5.0,2.0,2.0,2.0,5.83,5.67,5.67,6.0,5.5,6.0,4.0,2.4,3.0,3.2,5.44,1.8,1.2,5.8,2.75,1.9600000000000004,False
36.0,2.0,16.0,16.0,40.0,2.0,1.0,1.0,6.25,5.67,5.33,5.67,5.5,6.0,4.0,3.0,3.8,3.4,5.11,2.8,0.0,6.0,2.75,1.9600000000000004,False
48.0,2.0,4.0,6.0,20.0,1.0,1.0,1.0,6.83,6.67,6.0,6.0,6.5,6.33,4.2,2.6,3.4,4.0,5.67,3.6,1.2,6.4,4.5,1.9600000000000004,True
32.0,2.0,2.0,12.0,40.0,1.0,2.0,1.0,6.83,6.67,6.0,6.5,6.5,6.0,3.6,1.4,3.2,3.4,4.89,2.2,0.0,5.8,3.75,1.9600000000000004,False
33.0,3.0,3.0,11.0,20.0,1.0,1.0,1.0,6.83,6.33,6.33,6.83,7.0,6.0,4.2,4.25,3.6,4.0,5.22,1.8,0.8,6.6,5.0,1.9600000000000004,False
46.0,2.0,7.0,10.0,10.0,1.0,1.0,1.0,6.83,6.33,6.0,6.67,6.0,7.0,4.4,3.4,3.2,3.6,5.78,3.8,2.2,3.4,4.5,1.9600000000000004,True
50.0,2.0,15.0,32.0,25.4,2.0,1.0,1.0,6.0,4.33,3.67,4.5,5.5,5.67,4.4,2.8,2.8,3.6,5.33,3.2,1.0,6.2,4.25,1.9600000000000004,False
62.0,1.0,13.0,45.0,20.0,1.0,1.0,2.0,7.0,6.0,6.0,5.83,7.0,6.0,4.8,3.2,4.0,4.0,5.89,0.4,1.4,6.0,3.0,2.83,False
44.0,2.0,6.0,19.0,20.0,1.0,1.0,1.0,7.0,6.67,6.0,6.5,7.0,7.0,4.8,3.4,2.6,4.8,5.56,1.2,0.2,5.8,4.0,2.83,False
56.0,2.0,0.0,28.0,40.0,1.0,1.0,1.0,7.0,6.67,6.33,5.0,7.0,4.0,4.0,3.2,3.6,3.25,5.11,2.2,2.2,3.2,2.0,2.83,False
46.0,3.0,20.0,13.0,40.0,1.0,1.0,1.0,6.58,5.33,5.67,5.83,6.0,4.33,4.8,3.2,3.8,4.4,5.75,4.0,1.0,2.6,3.75,2.83,True
48.0,1.0,2.0,15.0,20.0,1.0,1.0,2.0,6.75,5.67,6.67,6.17,4.0,6.0,4.6,3.2,4.2,3.8,6.0,1.8,1.0,5.2,3.75,2.83,False
44.0,2.0,2.0,19.0,20.0,1.0,1.0,2.0,6.42,5.33,4.67,5.17,7.0,5.33,3.8,2.2,4.4,3.6,4.89,1.8,0.0,2.8,2.0,2.83,False
43.0,2.0,5.0,24.0,20.0,2.0,1.0,1.0,7.0,6.67,7.0,6.83,7.0,7.0,4.75,3.4,4.6,4.2,5.33,1.6,0.0,5.6,3.0,2.83,False
50.0,6.0,4.0,30.0,20.0,1.0,1.0,2.0,7.0,6.67,6.0,6.0,6.5,5.33,4.8,2.0,3.2,4.2,5.56,2.4,1.2,5.2,3.75,2.83,False
51.0,2.0,0.1,20.0,20.0,1.0,1.0,1.0,7.0,6.33,6.67,5.83,6.5,5.67,4.4,1.8,3.6,3.8,5.56,1.4,0.4,4.0,4.0,2.83,False
45.0,2.0,3.0,20.0,20.0,1.0,1.0,2.0,6.0,5.67,6.0,5.17,6.0,6.0,4.2,3.0,3.4,3.0,5.33,5.0,1.2,3.0,2.0,2.83,True
48.0,2.0,7.0,21.0,40.0,2.0,1.0,1.0,6.92,6.67,6.33,6.33,7.0,6.0,4.6,3.2,4.2,5.0,5.78,1.8,0.2,6.2,3.75,2.83,False
18.0,2.8,3.051,6.725,20.0,1.0,1.0,1.0,6.58,5.33,6.67,4.5,6.5,4.0,3.8,4.2,5.0,3.4,5.56,2.4,2.0,5.0,2.0,2.83,False
46.0,2.0,12.0,25.0,20.0,1.0,1.0,1.0,7.0,7.0,6.0,6.83,7.0,7.0,4.6,1.8,4.8,5.0,5.56,5.0,4.4,5.0,2.0,2.83,True
18.0,2.7,3.691,7.525,20.0,1.0,1.0,1.0,6.0,6.67,5.0,5.5,7.0,4.33,4.4,2.8,3.4,3.4,4.67,2.2,0.8,4.0,4.5,2.83,False
36.0,2.0,5.0,14.0,40.0,1.0,1.0,1.0,6.92,6.33,5.0,5.83,7.0,5.33,4.4,1.8,3.6,4.2,5.22,2.2,0.2,5.6,3.25,2.83,False
46.0,2.0,5.0,30.0,20.0,2.0,2.0,1.0,6.92,4.67,5.33,5.83,6.5,6.0,3.8,2.4,4.0,4.2,6.0,2.8,0.0,5.8,3.25,2.83,False
51.0,2.0,4.0,16.0,20.0,2.0,1.0,1.0,6.83,6.0,6.33,7.0,6.0,5.67,4.2,2.2,4.4,5.0,6.0,2.0,2.0,6.4,2.5,2.83,False
46.0,1.0,6.0,6.0,20.0,1.0,1.0,1.0,6.83,6.67,6.33,6.67,7.0,6.0,3.8,2.8,3.6,3.4,5.78,0.6,0.0,6.6,3.5,2.83,False
28.0,2.0,6.0,10.0,40.0,2.0,1.0,1.0,1.0,1.33,1.33,1.0,2.0,1.0,1.2,2.4,2.2,2.8,4.89,5.8,0.8,3.6,2.25,2.83,True
57.0,2.0,3.0,30.0,20.0,1.0,1.0,1.0,4.75,4.0,5.0,5.67,5.5,4.67,5.0,3.0,3.8,4.0,6.0,0.0,0.0,6.4,3.75,2.83,False
40.0,2.0,4.0,17.0,20.0,1.0,1.0,1.0,6.83,6.0,6.0,6.17,6.0,5.0,3.6,1.4,3.0,3.0,4.78,4.2,2.8,5.0,4.75,2.83,True
58.0,1.0,1.0,13.0,20.0,1.0,1.0,1.0,6.83,6.0,5.67,5.0,6.5,4.33,3.8,3.2,2.0,2.0,2.0,3.0,1.0,4.6,3.5,1.9600000000000004,False
52.0,2.0,2.0,18.8,16.0,1.0,1.0,1.0,5.33,4.0,3.33,4.0,5.5,6.0,3.6,3.4,2.4,2.6,5.0,5.0,3.2,4.4,3.0,1.9600000000000004,True
45.0,2.0,4.0,16.8,40.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,4.8,2.6,3.4,4.2,5.33,4.4,2.0,2.6,2.75,1.9600000000000004,True
48.0,2.0,14.0,30.0,40.0,2.0,1.0,1.0,5.33,4.0,4.33,5.33,6.0,5.67,3.4,2.2,3.8,3.6,5.44,2.8,0.0,5.6,4.25,1.9600000000000004,False
37.0,2.0,8.0,18.0,20.0,2.0,1.0,1.0,5.58,5.0,5.0,4.83,6.0,5.33,3.8,2.2,3.4,3.2,5.44,1.2,0.2,4.4,4.25,1.9600000000000004,False
33.0,2.0,5.0,9.0,20.0,1.0,1.0,1.0,6.75,4.67,5.33,6.33,5.0,5.0,3.8,2.8,2.4,3.6,5.22,3.2,0.0,3.4,5.0,1.9600000000000004,False
56.0,3.0,6.0,25.0,20.0,1.0,1.0,1.0,6.58,6.0,4.67,5.33,6.0,5.0,5.0,3.4,2.6,3.6,4.67,5.8,2.4,3.2,2.75,1.9600000000000004,True
34.0,2.0,4.0,9.0,40.0,1.0,1.0,1.0,6.5,6.0,6.0,4.17,5.5,4.0,4.0,2.8,3.0,3.4,4.11,5.4,2.8,4.4,3.5,1.9600000000000004,True
46.0,2.0,2.0,9.0,20.0,1.0,1.0,1.0,6.75,6.33,5.33,6.5,6.0,6.33,4.2,1.4,3.4,3.4,5.33,2.6,0.0,5.4,5.0,1.9600000000000004,False
47.0,2.0,6.0,17.6,20.0,1.3,1.0,1.0,5.75,5.33,5.67,5.17,4.0,5.0,3.8,3.6,2.6,3.4,5.11,3.4,0.8,4.6,3.75,1.9600000000000004,True
34.0,2.0,13.0,13.0,40.0,2.0,1.0,2.0,6.58,5.33,5.0,5.33,6.5,5.67,4.4,2.0,3.4,3.4,5.33,1.6,0.0,5.6,4.5,1.9600000000000004,False
37.0,1.9,1.0,15.0,40.0,1.0,1.0,1.0,6.08,4.33,5.33,4.67,6.0,5.0,4.0,2.8,3.0,4.0,5.22,3.8,0.2,5.0,3.75,1.9600000000000004,True
54.0,2.0,12.0,12.0,40.0,1.0,1.0,1.0,6.58,5.67,1.33,5.67,5.0,6.33,4.6,1.8,1.2,3.8,5.78,4.0,1.2,2.6,3.75,3.11,True
52.0,2.0,24.0,29.0,20.0,1.0,1.0,1.0,6.17,6.33,5.33,6.17,6.0,5.33,5.0,4.2,3.4,4.2,5.0,5.0,0.6,5.4,4.0,3.11,True
32.0,6.0,11.0,14.0,20.0,1.0,1.0,1.0,6.75,7.0,6.0,6.5,6.0,5.0,4.4,3.8,3.4,3.4,5.33,3.67,0.4,5.8,2.75,3.11,True
42.0,2.0,14.0,14.0,20.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.22,5.0,5.0,6.0,2.75,3.11,True
45.0,7.0,0.3,24.0,16.0,2.0,1.0,1.0,7.0,5.67,5.67,5.83,6.5,6.0,4.2,2.4,3.4,4.2,5.44,5.0,1.2,5.6,3.75,3.11,True
47.0,2.0,16.0,25.0,40.0,1.0,1.0,1.0,5.58,5.0,5.33,4.17,5.0,4.33,3.4,2.6,2.6,3.0,4.67,4.6,3.6,4.0,2.0,3.11,True
52.0,2.0,21.0,25.0,20.0,1.0,1.0,1.0,5.75,5.0,5.67,5.17,6.0,5.67,4.0,2.8,2.67,2.8,4.56,4.2,1.8,4.0,2.75,3.11,True
49.0,2.0,6.0,17.1,50.0,1.0,1.0,1.0,6.92,7.0,2.33,6.5,7.0,5.0,5.0,4.0,2.2,4.4,4.44,3.2,0.4,6.0,3.0,3.11,False
40.0,3.0,7.0,18.0,40.0,1.0,1.0,2.0,6.5,6.33,5.67,4.67,6.5,5.0,3.6,2.2,3.2,3.2,3.44,6.0,5.0,4.0,2.0,3.11,True
47.0,2.0,13.0,13.0,40.0,1.0,1.0,1.0,4.42,2.67,2.0,3.83,4.5,4.0,4.0,2.8,2.2,2.4,3.0,4.2,1.6,3.4,2.25,3.11,True
58.0,2.0,0.2,15.0,16.0,1.0,1.0,1.0,6.5,7.0,6.33,6.83,7.0,5.67,4.6,2.2,2.6,4.2,5.44,3.0,1.2,6.4,4.0,1.85,False
56.0,2.0,0.2,29.0,40.0,1.0,1.0,1.0,7.0,6.33,6.33,6.5,6.5,6.0,4.8,3.6,2.2,3.6,4.56,4.4,2.6,4.0,3.5,1.85,True
50.0,2.0,15.0,23.0,40.0,1.0,1.0,1.0,6.17,6.0,7.0,5.0,3.5,5.67,3.8,3.2,2.6,2.75,5.22,4.6,0.6,5.8,3.25,1.85,True
40.0,2.0,13.0,13.0,40.0,2.0,1.0,1.0,6.5,5.67,5.0,6.0,5.0,5.67,4.0,1.6,3.4,4.2,5.89,3.4,1.0,4.8,3.5,1.85,True
40.0,2.0,5.0,8.0,4.0,1.0,1.0,1.0,6.75,6.0,5.67,6.17,7.0,6.0,4.6,2.4,4.4,3.8,5.78,2.4,0.2,5.0,3.5,1.85,False
40.0,2.0,11.0,15.0,20.0,2.0,1.0,1.0,6.75,5.67,5.0,5.0,7.0,5.0,4.6,2.2,2.8,3.2,5.22,2.4,0.2,4.8,3.25,1.85,False
42.0,2.0,13.0,16.0,40.0,1.0,1.0,1.0,6.42,5.67,5.33,5.67,6.0,4.33,3.8,2.8,2.8,3.6,4.67,4.0,0.8,2.8,2.5,1.85,True
43.0,2.0,1.0,16.0,20.0,1.0,1.0,1.0,6.75,6.67,6.67,6.33,7.0,6.33,3.8,4.6,3.8,4.0,5.33,2.8,0.0,4.2,3.75,1.85,False
50.0,2.0,0.1,26.0,20.0,2.0,1.0,2.0,6.33,6.0,6.0,6.0,6.0,6.0,5.0,3.8,4.0,4.8,3.78,3.8,0.6,4.8,3.0,1.85,True
47.0,1.0,25.0,25.8,40.0,1.0,1.0,1.0,6.83,5.33,5.33,5.33,5.5,5.33,3.8,3.0,3.0,3.4,5.22,2.6,0.6,3.6,3.0,2.34,False
56.0,2.0,3.0,12.0,20.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,4.4,3.8,3.4,4.4,5.11,4.4,0.0,5.8,4.0,2.34,True
48.0,1.0,5.0,15.0,8.0,1.0,1.0,1.0,7.0,6.33,7.0,5.5,6.0,6.33,3.8,2.8,3.0,3.4,5.22,1.4,0.6,6.6,4.5,2.34,False
35.0,2.0,4.0,8.9,40.0,1.0,1.0,1.0,7.0,5.0,6.0,5.5,6.0,5.0,3.2,1.6,2.8,1.6,4.89,2.0,0.2,6.8,5.0,2.34,False
51.0,2.0,5.0,30.0,20.0,1.0,1.0,1.0,6.92,6.33,4.67,6.0,6.0,5.33,3.8,4.0,3.2,4.2,5.67,3.4,3.4,6.0,4.0,2.34,True
36.0,2.0,5.0,18.0,15.0,1.0,1.0,1.0,6.67,5.0,4.67,4.5,4.0,4.0,3.6,2.4,3.2,3.8,3.33,4.8,2.6,4.4,3.75,2.34,True
44.0,2.0,4.0,17.0,20.0,2.0,1.0,1.0,6.42,5.0,6.67,5.5,5.5,6.0,4.4,3.2,2.6,2.6,5.44,3.6,0.6,5.0,3.5,2.34,True
33.0,2.0,5.0,12.0,20.0,2.0,1.0,1.0,6.33,5.67,6.67,5.83,6.5,6.0,4.2,2.4,3.8,4.0,5.56,0.8,1.2,6.0,3.75,2.34,False
33.0,6.0,10.0,13.0,40.0,1.0,1.0,1.0,6.83,5.67,6.33,6.0,5.0,5.0,4.2,2.8,3.4,4.0,5.0,4.6,3.2,5.2,3.0,2.34,True
38.0,2.0,7.0,13.0,10.0,2.0,1.0,2.0,6.67,6.33,5.67,6.0,6.0,6.0,4.0,2.6,4.4,4.4,5.44,4.0,1.8,6.0,3.25,2.34,True
37.0,2.0,6.0,9.6,20.0,1.0,1.0,1.0,6.83,5.0,4.67,5.0,5.5,5.0,4.0,2.0,2.4,3.4,5.0,0.8,0.0,7.0,5.0,2.34,False
53.0,2.0,0.08,25.0,40.0,1.0,1.0,2.0,6.5,6.0,5.67,5.67,6.0,5.0,4.6,4.0,3.8,4.4,5.67,5.0,1.6,5.8,3.25,2.34,True
40.0,2.0,8.0,16.0,40.0,2.0,1.0,1.0,6.58,6.0,5.67,6.33,5.0,5.0,4.6,4.6,5.0,4.8,5.11,4.0,2.2,6.0,3.0,2.34,True
53.0,2.0,4.0,7.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.5,7.0,5.0,3.6,3.6,4.4,6.0,1.8,0.0,7.0,4.0,2.34,False
36.0,2.0,2.0,17.0,60.0,1.0,1.0,1.0,6.92,6.33,7.0,7.0,7.0,7.0,4.8,2.2,4.2,4.6,5.56,2.8,0.6,6.4,3.5,2.34,False
35.0,2.0,8.0,18.0,40.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.33,4.2,2.4,4.4,4.0,5.78,3.4,1.2,5.4,4.5,2.34,True
41.0,1.0,1.0,13.0,40.0,1.0,1.0,1.0,6.0,6.0,6.33,5.83,6.0,6.0,4.2,4.2,4.0,3.6,5.56,0.8,0.0,6.8,5.0,2.34,False
53.0,2.0,7.0,30.0,20.0,1.0,1.0,1.0,6.83,6.0,5.0,6.17,6.5,6.0,4.4,3.4,3.8,4.0,5.22,3.6,1.2,6.4,2.75,2.34,True
55.0,2.0,23.0,30.0,15.0,1.0,1.0,1.0,6.0,5.67,5.33,6.0,5.5,6.0,4.6,2.8,3.8,4.6,5.78,0.6,0.2,6.0,4.0,1.89,False
48.0,2.0,12.0,18.0,42.0,1.0,1.0,1.0,6.83,6.67,2.33,6.0,7.0,6.33,4.8,1.6,3.8,4.6,6.0,0.4,0.0,6.0,4.0,1.89,False
59.0,2.0,6.0,30.0,20.0,1.0,1.0,1.0,5.67,4.0,3.33,5.0,5.0,5.0,4.4,2.4,2.8,3.8,5.0,2.25,0.5,4.8,3.0,1.89,False
47.0,2.0,1.0,14.0,40.0,1.0,1.0,1.0,7.0,6.33,6.33,6.83,7.0,6.0,4.0,3.2,3.6,3.4,5.89,1.8,0.2,6.0,4.0,1.89,False
49.0,3.0,4.0,26.0,20.0,1.0,1.0,1.0,6.75,7.0,3.0,6.5,7.0,3.67,4.2,4.8,3.0,2.8,5.22,5.0,2.4,2.4,2.5,1.89,True
56.0,2.0,38.0,30.0,20.0,2.0,1.0,1.0,6.08,5.33,3.0,4.67,5.0,5.0,4.6,3.2,2.4,4.2,4.56,3.2,0.6,5.8,3.25,1.89,False
48.0,2.0,3.0,17.5,20.0,1.0,1.0,1.0,6.33,6.67,5.67,5.83,7.0,6.0,4.2,3.4,3.4,3.4,5.22,0.8,0.0,5.8,3.75,1.89,False
58.0,3.0,15.45,25.0,12.0,1.0,1.0,1.0,6.75,6.33,6.33,5.5,6.0,5.67,4.6,3.2,1.4,3.6,5.78,2.8,2.6,6.0,3.5,1.89,False
62.0,1.0,8.0,43.0,20.0,1.0,1.0,2.0,6.83,6.33,6.0,6.5,6.0,5.33,4.6,4.0,2.6,2.6,5.56,1.8,0.2,6.0,4.0,1.89,False
50.0,2.0,5.0,25.0,40.0,1.0,1.0,2.0,6.83,7.0,6.0,6.17,7.0,6.0,3.8,3.6,3.2,4.0,5.44,1.4,0.0,5.0,3.33,1.89,False
58.0,2.0,30.0,32.0,20.0,1.0,1.0,1.0,6.25,5.33,3.67,4.33,5.0,5.67,4.4,3.4,2.8,4.2,3.78,3.4,0.33,5.8,3.5,1.89,True
51.0,3.0,1.0,27.0,24.0,2.0,1.0,1.0,7.0,6.0,4.0,7.0,7.0,6.0,4.8,3.6,3.4,4.0,5.0,3.4,0.6,6.0,4.0,1.89,True
49.0,3.0,3.0,26.0,40.0,2.0,1.0,1.0,6.92,5.67,6.67,7.0,6.0,6.67,4.8,2.4,3.0,4.0,5.33,5.0,5.0,4.6,2.5,1.89,True
57.0,2.0,3.0,35.0,40.0,1.0,1.0,1.0,6.33,5.0,5.33,5.67,6.5,6.33,4.6,4.0,3.6,4.6,5.78,0.8,0.0,6.8,5.0,1.9,False
42.0,2.0,10.0,10.0,40.0,2.0,1.0,1.0,6.0,6.0,5.67,5.17,6.0,5.33,4.2,3.4,4.2,3.4,6.0,1.2,0.0,6.2,3.75,1.9,False
50.0,2.0,8.0,32.0,15.0,1.0,1.0,1.0,6.83,5.0,5.0,4.5,4.5,5.67,4.8,3.2,3.2,4.4,5.33,2.4,0.6,7.0,5.0,1.9,False
49.0,3.0,24.0,25.0,15.0,1.0,1.0,1.0,6.33,4.0,2.33,5.0,6.0,6.0,4.2,2.8,2.25,3.4,3.89,3.8,0.6,6.0,3.25,1.9,True
52.0,2.0,12.0,32.0,23.0,2.0,1.0,1.0,6.25,5.33,6.33,6.0,7.0,6.0,4.4,1.8,4.0,3.8,5.56,2.6,1.4,5.8,5.0,1.9,False
44.0,2.0,13.0,17.0,60.0,1.0,1.0,1.4,6.08,5.0,4.0,6.33,5.0,5.67,4.4,2.2,2.6,2.6,4.56,5.2,1.6,4.2,2.0,1.9,True
41.0,2.0,1.0,14.0,20.0,1.0,1.0,1.0,6.92,6.33,7.0,7.0,6.0,6.0,4.2,3.0,4.8,4.2,5.33,3.6,1.2,5.8,3.5,1.9,True
49.0,2.0,13.0,29.0,15.0,1.0,1.0,1.0,6.83,6.0,3.0,6.17,3.5,6.0,4.4,3.6,2.8,3.6,5.33,3.8,0.8,5.8,4.25,1.9,True
48.7,2.0,25.0,25.0,20.0,1.0,1.0,2.0,4.58,6.33,6.33,6.17,5.5,5.0,4.4,2.2,3.4,3.4,5.33,3.6,1.8,4.4,1.25,1.9,True
48.0,2.0,7.0,30.0,20.0,1.0,2.0,1.0,7.0,6.67,6.0,6.33,7.0,6.0,4.2,3.4,3.4,3.6,5.0,1.2,0.4,6.2,4.0,1.9,False
55.0,2.0,6.0,8.0,40.0,1.0,1.0,1.0,5.92,3.67,6.0,5.33,6.0,5.67,3.8,2.2,3.6,3.4,5.67,1.4,1.0,6.0,3.5,1.9,False
49.0,2.0,27.0,31.0,40.0,1.0,1.0,1.0,6.92,6.67,3.0,6.17,6.0,6.33,4.8,3.5,2.6,4.4,5.44,4.0,1.2,6.2,4.0,1.836,True
41.3,2.0,12.0,20.0,8.0,2.0,1.0,1.0,6.17,6.0,6.0,6.0,6.0,5.33,4.0,1.0,3.0,3.4,6.0,0.2,0.0,6.8,3.25,2.287,False
38.0,2.0,0.3,3.5,34.0,1.0,1.0,2.0,6.33,6.0,5.67,6.0,6.0,6.0,4.0,3.8,2.8,3.4,5.44,3.4,0.6,2.4,4.25,2.075,True
55.0,1.0,26.0,26.0,20.0,1.1,1.0,1.0,6.92,5.0,4.67,5.33,6.0,4.67,3.8,3.4,2.4,3.0,3.56,2.2,0.6,4.6,3.25,2.5420000000000003,False
47.0,1.0,15.0,20.0,20.0,1.0,1.0,1.0,6.25,5.0,4.33,5.17,5.5,5.0,4.8,2.8,2.8,3.2,5.0,0.8,0.2,5.8,4.0,2.9330000000000007,False
47.0,2.0,10.0,21.0,8.0,2.0,1.0,1.0,7.0,6.67,4.67,5.5,7.0,5.67,4.8,2.4,3.2,4.8,5.0,2.8,1.8,2.6,2.75,2.554,False
39.0,2.0,12.0,12.0,40.0,2.0,2.0,2.0,7.0,6.67,4.0,6.5,7.0,6.33,4.2,3.4,3.2,4.2,4.67,5.0,0.0,5.6,3.5,2.4039999999999995,True
44.0,2.0,2.0,16.7,20.0,2.0,1.0,1.0,7.0,7.0,6.67,6.17,6.0,5.0,3.6,1.2,2.8,4.0,5.0,4.2,0.2,1.4,1.0,2.0340000000000003,True
56.0,1.0,3.0,36.0,20.0,1.0,1.0,2.0,6.83,5.0,5.33,6.33,6.0,6.0,3.6,2.8,2.2,3.8,4.22,5.2,1.8,2.6,2.5,2.531,True
39.0,2.0,13.0,14.0,20.0,1.0,1.0,1.0,6.08,6.0,6.0,5.67,6.0,6.0,4.2,2.6,3.4,4.0,5.44,3.6,1.4,5.8,5.0,3.580000000000001,True
51.0,2.0,6.0,10.0,40.0,1.0,1.0,1.0,6.92,6.67,6.33,6.17,7.0,6.0,4.2,3.4,4.2,3.6,5.56,3.4,2.2,4.4,1.25,2.279,True
38.0,2.0,10.0,10.0,40.0,2.0,1.0,1.0,7.0,6.67,6.0,6.67,7.0,7.0,4.8,3.6,3.75,4.2,6.0,0.8,0.0,7.0,5.0,2.297,False
53.0,2.0,14.0,17.0,60.0,2.0,1.0,1.0,6.17,4.33,4.67,6.0,5.0,4.0,3.8,3.2,3.4,3.2,5.22,3.8,2.0,5.6,3.5,2.119,True
37.0,3.0,3.0,14.0,20.0,1.0,1.0,1.0,5.75,5.0,6.0,5.0,5.0,5.33,3.6,1.8,3.6,4.2,5.56,2.0,0.2,5.4,4.0,2.1490000000000005,False
52.0,2.0,11.0,30.0,16.0,1.0,1.0,1.0,6.0,5.67,5.0,5.0,6.0,4.67,4.0,1.25,1.8,3.8,6.0,1.6,0.2,3.8,3.25,2.528,False
37.0,2.0,16.0,13.0,40.0,2.0,1.0,1.0,6.0,7.0,6.67,5.5,6.0,5.0,3.8,2.2,3.0,3.6,5.11,5.0,1.2,5.0,3.25,2.1490000000000005,True
58.0,2.0,13.0,26.1,20.0,1.0,1.0,1.0,6.75,6.67,6.0,6.0,7.0,6.0,4.8,3.4,1.8,3.0,5.22,0.4,1.2,5.2,4.0,2.906,False
55.0,2.0,13.0,28.0,40.0,1.0,1.0,1.0,5.83,5.67,4.33,4.0,5.0,4.33,3.6,2.8,2.4,3.4,3.11,3.4,0.6,5.4,3.75,2.452000000000001,True
50.0,2.0,0.2,28.0,60.0,1.0,1.0,1.0,6.83,6.67,6.0,6.83,7.0,7.0,3.6,3.6,2.8,3.0,5.22,4.0,0.0,3.4,4.0,2.2350000000000003,True
46.0,2.0,12.0,14.0,20.0,2.0,1.0,1.0,6.5,6.0,7.0,5.5,6.0,5.67,4.0,1.8,2.8,3.2,5.44,1.6,0.8,5.2,3.75,2.36,False
67.0,2.0,13.0,43.0,20.0,1.0,1.0,1.0,6.92,6.33,5.67,5.17,5.0,5.33,4.4,3.8,2.8,2.0,5.89,2.4,0.0,5.4,4.0,1.8500000000000003,False
36.0,2.0,13.0,16.0,40.0,1.0,1.0,1.0,7.0,6.67,6.67,7.0,7.0,7.0,4.4,2.2,3.6,4.2,5.56,1.6,1.2,6.2,4.0,1.8500000000000003,False
